Site_ID,Date,Date_Year,Date_Month,Date_Day,City_Town_Name,Latitude_Degrees,Longitude_Degrees,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Depth_m,ClimSST,SSTA,SSTA_DHW,TSA,TSA_DHW,Windspeed,Percent_Bleaching
13672,2006-08-28,2006,8,28,Miami-Dade County,25.6207,-80.0958,7288.97,Exposed,0.0999,57.13,7,301.79,0.71,0,0.59,0,4,0.026699999999999998
13646,2006-08-28,2006,8,28,Miami-Dade County,25.5742,-80.1135,6607.34,Exposed,0.1536,57.93,4.1,301.81,0.35,1.28,0.18,0,5,0.0345
13667,2006-08-28,2006,8,28,Miami-Dade County,25.5917,-80.1059,8357.3,Exposed,0.0999,57.13,4.4,301.83,0.68,0,0.55,0,5,0.0345
13679,2006-08-28,2006,8,28,Miami-Dade County,25.6434,-80.0971,6408.43,Exposed,0.1122,57.13,8.9,301.79,0.71,0,0.59,0,4,0.07780000000000001
13630,2006-08-28,2006,8,28,Miami-Dade County,25.5429,-80.1021,6773.2,Exposed,0.1536,57.93,6,301.81,0.35,1.28,0.18,0,5,0.1389
12796,2006-09-01,2006,9,1,Monroe County,24.672,-80.9638,7360.19,Exposed,0.1358,61.18,9.8,301.64,0.03,0,-0.25,0,3,0
12641,2006-09-01,2006,9,1,Monroe County,24.6235,-81.1065,7179.32,Exposed,0.0506,62.59,15.8,301.64,0.04,0,-0.26,0,3,0.076
12863,2006-09-01,2006,9,1,Monroe County,24.6976,-80.9579,5219.32,Exposed,0.0881,61.18,4.7,301.64,0.03,0,-0.25,0,3,0.07919999999999999
12892,2006-09-01,2006,9,1,Monroe County,24.7047,-80.9358,5712.71,Exposed,0.0881,61.18,7,301.58,0.1,1.03,-0.25,0,3,0.086
12353,2006-09-05,2006,9,5,Monroe County,24.5334,-81.8714,1320,Sheltered,0.1535,57.06,2,301.56,0.02,0,-0.34,0,3,0
12275,2006-09-05,2006,9,5,Monroe County,24.5174,-82.0006,1194.59,Sheltered,0.1677,57.06,6,301.58,0.17,0,-0.16,0,3,0.0417
12169,2006-09-05,2006,9,5,Monroe County,24.4802,-81.9328,5111,Sheltered,0.1116,56.58,5.1,301.65,0.21,1.09,-0.1,0,3,0.0431
12077,2006-09-05,2006,9,5,Monroe County,24.4485,-81.9504,8168.78,Exposed,0.0586,56.58,7.4,301.64,0.22,0,-0.07,0,3,0.043899999999999995
12146,2006-09-05,2006,9,5,Monroe County,24.4774,-81.9541,4950.27,Sheltered,0.1116,56.58,6.6,301.63,0.22,1.1,-0.1,0,3,0.0897
12102,2006-09-05,2006,9,5,Monroe County,24.4559,-81.9132,7898.62,Exposed,0.0571,56.58,9.6,301.65,0.21,1.09,-0.1,0,3,0.09880000000000001
13562,2006-09-06,2006,9,6,Miami-Dade County,25.461,-80.1424,4383.56,Sheltered,0.1491,58.01,3.7,301.08,0.65,1.21,0.1,1.22,3,0.0070999999999999995
13519,2006-09-06,2006,9,6,Miami-Dade County,25.4225,-80.1277,7107.95,Exposed,0.1636,58.01,6,301.1,0.54,1.12,-0.02,0,3,0.025
13586,2006-09-06,2006,9,6,Miami-Dade County,25.4878,-80.109,6857.14,Exposed,0.0547,58.01,6,301.27,0.95,2.53,0.53,1.19,3,0.035699999999999996
13574,2006-09-06,2006,9,6,Miami-Dade County,25.4692,-80.1217,5903.82,Exposed,0.0547,58.01,7.5,301.08,0.65,1.21,0.1,1.22,3,0.0463
13820,2006-09-06,2006,9,6,Miami-Dade County,25.8704,-80.1131,618.93,Exposed,0.0684,33.22,5.2,301.1,1.07,3.23,0.76,2.98,3,0.0635
13810,2006-09-06,2006,9,6,Miami-Dade County,25.8541,-80.1096,909,Exposed,0.0684,33.22,5.2,301.12,1.29,0,0.98,0,3,0.0784
14005,2006-09-07,2006,9,7,Broward County,26.0848,-80.1056,393,Exposed,0.053,63.75,4.2,301.21,1.27,3.43,1,3.23,3,0
13780,2006-09-07,2006,9,7,Miami-Dade County,25.8377,-80.0985,2037.23,Exposed,0.0684,33.22,11.3,301.12,1.29,0,0.98,0,3,0.0455
14010,2006-09-07,2006,9,7,Broward County,26.0901,-80.0892,1664,Exposed,0.053,63.75,18.5,301.21,1.27,3.43,1,3.23,3,0.047599999999999996
13735,2006-09-07,2006,9,7,Miami-Dade County,25.7777,-80.0864,4205.54,Exposed,0.0599,41.6,23.9,301.13,1.21,0,0.83,0,3,0.060599999999999994
13744,2006-09-07,2006,9,7,Miami-Dade County,25.7834,-80.0962,3141.09,Exposed,0.0599,41.6,10.7,301.13,1.21,0,0.83,0,3,0.060599999999999994
14118,2006-09-07,2006,9,7,Broward County,26.2048,-80.0729,1925,Exposed,0.0442,54.65,18.9,301.23,1.29,4.65,1.04,3.37,3,0.0635
14150,2006-09-07,2006,9,7,Broward County,26.2445,-80.0801,533,Exposed,0.0453,54.65,6.8,262.15,1.4,4.68,1.13,4.11,3,0.0833
14050,2006-09-07,2006,9,7,Broward County,26.1399,-80.0899,1216,Exposed,0.0431,63.75,8.3,262.15,1.21,3.29,0.94,2.86,3,0.1061
13811,2006-09-07,2006,9,7,Miami-Dade County,25.8541,-80.1017,1716.6,Exposed,0.0684,33.22,9.8,301.12,1.29,0,0.98,0,3,0.11109999999999999
12670,2006-09-07,2006,9,7,Monroe County,24.6269,-81.1085,6799.62,Exposed,0.1387,62.59,3.6,301.27,0.71,0,0.2,0,3,0.12119999999999999
13797,2006-09-07,2006,9,7,Miami-Dade County,25.8445,-80.0936,2529.47,Exposed,0.0684,33.22,15,301.12,1.29,0,0.98,0,3,0.2157
14087,2006-09-07,2006,9,7,Broward County,26.1603,-80.0969,210,Exposed,0.0425,63.75,5.1,262.15,1.21,3.29,0.94,2.86,3,0.22219999999999998
14199,2006-09-08,2006,9,8,Palm Beach County,26.3714,-80.0547,1248,Exposed,0.0445,50.74,17.2,301.17,1.19,1.19,0.97,0,3,0.0455
14166,2006-09-08,2006,9,8,Broward County,26.2823,-80.0704,804,Exposed,0.0447,52.57,10,301.16,1.34,4.61,1.03,4.37,3,0.0652
13406,2006-09-12,2006,9,12,Miami-Dade County,25.3199,-80.2067,5211.9,Exposed,0.1093,55.99,3.9,301.02,0.54,0,0.03,0,3,0.024399999999999998
13196,2006-09-13,2006,9,13,Monroe County,25.0625,-80.395,4791.53,Sheltered,0.15,60.51,2.4,300.84,0.49,2.22,-0.2,1.01,4,0.0222
13250,2006-09-13,2006,9,13,Monroe County,25.1116,-80.3422,4069.84,Sheltered,0.1629,58.32,1.8,300.77,-0.19,0,-0.95,0,4,0.0463
13191,2006-09-13,2006,9,13,Monroe County,25.0607,-80.3871,5563.23,Sheltered,0.15,60.51,3,300.84,0.49,2.22,-0.2,1.01,4,0.0556
13309,2006-09-13,2006,9,13,Monroe County,25.2074,-80.2878,4378.35,Sheltered,0.1306,56.55,2.4,300.56,-0.67,0,-1.48,0,4,0.0755
13212,2006-09-13,2006,9,13,Monroe County,25.0733,-80.3791,4449.66,Sheltered,0.15,60.51,1.2,300.84,0.49,2.22,-0.2,1.01,4,0.1515
13945,2006-09-14,2006,9,14,Broward County,26.0269,-80.0956,1847,Exposed,0.0459,56.97,11.4,300.89,1.02,4.09,0.57,3.62,4,0
14028,2006-09-14,2006,9,14,Broward County,26.1115,-80.0947,937,Exposed,0.053,63.75,6.4,300.9,0.82,4.71,0.37,4.24,4,0.0208
13955,2006-09-14,2006,9,14,Broward County,26.038,-80.1054,782,Exposed,0.0459,56.97,7.3,300.9,0.98,4.74,0.52,3.29,4,0.023
13983,2006-09-14,2006,9,14,Broward County,26.0686,-80.1041,664,Exposed,0.0473,56.97,6.4,300.9,0.98,4.74,0.52,3.29,4,0.060599999999999994
13968,2006-09-14,2006,9,14,Broward County,26.0576,-80.0946,1678,Exposed,0.0473,56.97,10.7,300.9,0.98,4.74,0.52,3.29,4,0.061399999999999996
14054,2006-09-14,2006,9,14,Broward County,26.144,-80.0935,800,Exposed,0.0434,63.75,7.3,262.15,0.9,4.51,0.46,3.11,4,0.0741
13599,2006-09-18,2006,9,18,Miami-Dade County,25.4982,-80.123,5520.23,Exposed,0.0547,58.01,2.6,300.78,0.39,0,-0.33,0,4,0
13607,2006-09-18,2006,9,18,Miami-Dade County,25.5043,-80.1319,4611.21,Exposed,0.0932,57.93,4,300.78,0.39,0,-0.33,0,4,0
13485,2006-09-18,2006,9,18,Miami-Dade County,25.3937,-80.1611,4872.33,Exposed,0.0608,57.28,3.7,300.72,0.24,2.4,-0.51,1.11,4,0.0226
13499,2006-09-18,2006,9,18,Miami-Dade County,25.4045,-80.1651,4036.53,Sheltered,0.0608,57.28,2,300.72,0.24,2.4,-0.51,1.11,4,0.0265
13542,2006-09-18,2006,9,18,Miami-Dade County,25.446,-80.1198,7107.42,Exposed,0.0845,58.01,6,300.71,0.43,1.12,-0.39,0,4,0.0784
13604,2006-09-18,2006,9,18,Miami-Dade County,25.5005,-80.1026,7571.24,Exposed,0.0502,57.93,13,300.97,0.26,2.46,-0.33,1.19,4,0.0833
13483,2006-09-18,2006,9,18,Miami-Dade County,25.3901,-80.1492,6151.93,Exposed,0.0608,57.28,7.9,300.99,0.35,0,-0.23,0,4,0.10099999999999999
13496,2006-09-19,2006,9,19,Miami-Dade County,25.4027,-80.1314,7398,Exposed,0.0608,57.28,1.5,300.99,0.35,0,-0.23,0,4,0.0069
12034,2006-09-19,2006,9,19,Monroe County,24.4668,-81.8061,8558.75,Exposed,0.0938,53.15,17.6,300.95,1.41,2.33,0.71,0,4,0.0521
13211,2006-09-20,2006,9,20,Monroe County,25.0732,-80.3784,4547.71,Sheltered,0.15,60.51,3,300.46,1.32,2.22,0.36,1.01,4,0.0095
13190,2006-09-20,2006,9,20,Monroe County,25.0602,-80.387,5554,Sheltered,0.15,60.51,3,300.46,1.32,2.22,0.36,1.01,4,0.027200000000000002
13256,2006-09-20,2006,9,20,Monroe County,25.1184,-80.3018,6889.2,Exposed,0.1244,57.05,5.5,300.54,1.41,0,0.52,0,4,0.0362
13249,2006-09-20,2006,9,20,Monroe County,25.1112,-80.284,8931,Exposed,0.0494,57.05,12.8,300.54,1.41,0,0.52,0,4,0.050499999999999996
13195,2006-09-20,2006,9,20,Monroe County,25.0625,-80.3949,4741.46,Sheltered,0.15,60.51,3,300.46,1.32,2.22,0.36,1.01,4,0.0588
13215,2006-09-20,2006,9,20,Monroe County,25.0827,-80.3234,7552,Exposed,0.0551,57.79,4.8,300.54,1.41,0,0.52,0,4,0.0667
13235,2006-09-20,2006,9,20,Monroe County,25.1041,-80.3096,7213.93,Exposed,0.1244,57.05,6.7,300.54,1.41,0,0.52,0,4,0.0909
13384,2006-09-21,2006,9,21,Monroe County,25.2877,-80.2232,5761.68,Exposed,0.1546,55.99,4.6,300.23,0.72,0,-0.34,0,4,0.0329
13385,2006-09-21,2006,9,21,Monroe County,25.2912,-80.2126,6739.23,Exposed,0.1546,55.99,10,300.23,0.72,0,-0.34,0,4,0.060599999999999994
13378,2006-09-21,2006,9,21,Monroe County,25.277,-80.2266,5821.23,Exposed,0.1546,55.99,2.1,300.4,0.82,0,-0.14,0,4,0.0625
14299,2006-09-21,2006,9,21,Martin County,27.1084,-80.123,1232.13,Exposed,0.1193,57.69,3.9,262.15,0.92,2.34,0.36,1.4,3,0.06309999999999999
13361,2006-09-21,2006,9,21,Monroe County,25.242,-80.2242,7981.2,Exposed,0.1047,56.55,2.2,300.56,0.91,0,0.03,0,4,0.0667
13362,2006-09-21,2006,9,21,Monroe County,25.2444,-80.2133,8833,Exposed,0.1047,56.55,6.1,300.4,0.82,0,-0.14,0,4,0.1
13339,2006-09-21,2006,9,21,Monroe County,25.2245,-80.2142,9915.17,Exposed,0.1047,56.55,4.1,300.56,0.91,0,0.03,0,4,0.11109999999999999
13318,2006-09-21,2006,9,21,Monroe County,25.2137,-80.2107,10887.03,Exposed,0.1047,56.55,7.1,300.56,0.91,0,0.03,0,4,0.1304
14318,2006-09-21,2006,9,21,Martin County,27.132,-80.1337,1089.96,Exposed,0.1064,57.69,3.5,299.93,1.09,2.32,0.51,2.15,3,0.1333
13344,2006-09-21,2006,9,21,Monroe County,25.2297,-80.2064,10429.7,Exposed,0.0498,56.55,5.8,300.56,0.91,0,0.03,0,4,0.1548
13280,2006-09-21,2006,9,21,Monroe County,25.1453,-80.2544,9995.81,Exposed,0.0577,57.05,9.6,300.6,1.46,1.17,0.63,1.18,4,0.18280000000000002
14305,2006-09-21,2006,9,21,Martin County,27.1119,-80.1256,1169.8,Exposed,0.1073,57.69,5,262.15,0.92,2.34,0.36,1.4,3,0.20829999999999999
13030,2006-09-22,2006,9,22,Monroe County,24.9216,-80.5222,5881.25,Exposed,0.1446,62.54,3,300.44,1.25,0,0.26,0,4,0
14292,2006-09-22,2006,9,22,Martin County,27.1038,-80.1209,1182.39,Exposed,0.1193,57.69,7.2,262.15,0.92,2.34,0.36,1.4,3,0.0667
14310,2006-09-22,2006,9,22,Martin County,27.1212,-80.1275,1380.26,Exposed,0.1053,57.69,6.1,299.93,1.09,2.32,0.51,2.15,3,0.0833
13058,2006-09-22,2006,9,22,Monroe County,24.9545,-80.5044,4986.78,Sheltered,0.1446,62.54,3.5,300.3,1.1,0,0.03,0,4,0.11109999999999999
13122,2006-09-22,2006,9,22,Monroe County,25.003,-80.4377,5321.63,Exposed,0.1711,60.51,3,300.49,1.18,2.45,0.22,1.43,4,0.1167
14296,2006-09-22,2006,9,22,Martin County,27.1064,-80.1223,1193.72,Exposed,0.1193,57.69,4.8,262.15,0.92,2.34,0.36,1.4,3,0.12119999999999999
13074,2006-09-22,2006,9,22,Monroe County,24.9689,-80.5394,1260.45,Sheltered,0.1713,62.54,3.2,300.08,0.65,1.15,-0.55,1.15,4,0.16670000000000001
13007,2006-09-22,2006,9,22,Monroe County,24.8951,-80.5555,6641,Exposed,0.0653,61.88,9,300.59,1.23,0,0.36,0,4,0.3333
13907,2006-09-25,2006,9,25,Broward County,25.9851,-80.0992,1817.43,Exposed,0.0609,51.35,10.6,300.52,1.4,5.46,0.7,3.63,3,0
13894,2006-09-25,2006,9,25,Broward County,25.9673,-80.0896,2859.47,Exposed,0.0609,51.35,18.9,300.52,1.4,5.46,0.7,3.63,3,0.0588
13878,2006-09-25,2006,9,25,Broward County,25.9478,-80.1084,1044.95,Exposed,0.0548,51.35,5.1,300.52,1.52,2.46,0.79,0,3,0.0833
13462,2006-09-26,2006,9,26,Miami-Dade County,25.3667,-80.1869,4606,Sheltered,0.155,54.86,2.9,300.33,0.99,0,-0.05,0,4,0.0095
13457,2006-09-26,2006,9,26,Monroe County,25.3631,-80.1413,9120,Exposed,0.0818,57.28,6.2,300.56,0.94,0,0.1,0,4,0.15869999999999998
13524,2006-09-27,2006,9,27,Miami-Dade County,25.4279,-80.1908,1004,Sheltered,0.1805,48.9,4,299.74,0.66,2.4,-0.88,0,6,0
13589,2006-09-27,2006,9,27,Miami-Dade County,25.4912,-80.1314,4581,Sheltered,0.1491,58.01,3.5,299.93,0.72,2.63,-0.7,1.22,6,0.0064
13506,2006-09-27,2006,9,27,Miami-Dade County,25.4135,-80.1928,1083.96,Sheltered,0.1542,54.86,4,299.74,0.66,2.4,-0.88,0,6,0.0079
13015,2006-09-27,2006,9,27,Monroe County,24.9041,-80.617,2036,Sheltered,0.111,60.12,2.4,299.8,0.99,2.21,-0.57,0,7,0.0407
13925,2006-09-27,2006,9,27,Broward County,26.006,-80.1064,896.91,Exposed,0.046,56.97,8.5,300.22,0.54,6.32,-0.36,3.62,6,0.1481
12986,2006-09-27,2006,9,27,Monroe County,24.8466,-80.6229,6115,Exposed,0.0794,60.12,7.6,300.08,1.04,2.4,-0.32,0,7,0.2
13862,2006-09-27,2006,9,27,Broward County,25.9274,-80.0871,2253.43,Exposed,0.0548,51.35,16.8,300.18,0.52,3.98,-0.46,0,6,0.2121
12982,2006-09-27,2006,9,27,Monroe County,24.843,-80.6308,5967,Exposed,0.1489,60.12,6.2,300.08,1.04,2.4,-0.32,0,7,0.2917
13433,2006-09-30,2006,9,30,Miami-Dade County,25.3469,-80.1869,5319.84,Exposed,0.155,54.86,5.4,299.94,-0.57,0,-1.94,0,6,0
13399,2006-09-30,2006,9,30,Monroe County,25.3091,-80.2126,5052,Sheltered,0.1691,55.99,5.2,299.83,0.23,0,-1.16,0,6,0.0161
13407,2006-09-30,2006,9,30,Miami-Dade County,25.3199,-80.2067,5250.38,Exposed,0.1093,55.99,2.6,299.83,0.23,0,-1.16,0,6,0.023799999999999998
13411,2006-09-30,2006,9,30,Miami-Dade County,25.3289,-80.173,7089.37,Exposed,0.1093,55.99,10,299.94,-0.57,0,-1.94,0,6,0.047599999999999996
14234,2006-10-11,2006,10,11,Palm Beach County,26.6486,-80.0203,1647,Exposed,0.0523,68.4,22,299.59,0.85,6.36,-0.44,3.58,4,0.1176
14206,2006-10-12,2006,10,12,Palm Beach County,26.4349,-80.049,1196.32,Exposed,0.0401,52.89,17.6,262.15,0.98,5.26,-0.43,1.58,4,0.2895
14213,2006-10-12,2006,10,12,Palm Beach County,26.4807,-80.0423,11999.85,Exposed,0.0402,52.89,17,262.15,0.79,5.52,-0.65,1.16,4,0.31370000000000003
14017,2007-08-29,2007,8,29,Broward County,26.0985,-80.081,2325,Exposed,0.042,63.75,18.6,301.51,0.55,2.76,0.43,1.05,3,0.0392
13999,2007-08-29,2007,8,29,Broward County,26.0812,-80.1057,384,Exposed,0.0473,56.97,4.4,301.51,0.55,2.76,0.43,1.05,3,0.047599999999999996
14040,2007-08-29,2007,8,29,Broward County,26.1224,-80.0962,727,Exposed,0.053,63.75,3.4,262.15,0.82,2.01,0.7,0.53,3,0.1444
14049,2007-08-29,2007,8,29,Broward County,26.1386,-80.0937,861,Exposed,0.0431,63.75,6.9,262.15,0.82,2.01,0.7,0.53,3,0.2267
14027,2007-08-29,2007,8,29,Broward County,26.1114,-80.0886,1540,Exposed,0.053,63.75,16.1,301.51,0.55,2.76,0.43,1.05,3,0.25
14038,2007-08-29,2007,8,29,Broward County,26.1222,-80.0882,1540,Exposed,0.053,63.75,13.4,262.15,0.82,2.01,0.7,0.53,3,0.2857
13450,2007-09-04,2007,9,4,Miami-Dade County,25.3595,-80.1524,8181,Exposed,0.0818,57.28,5,301.61,0.7,1.22,0.51,0,3,0.26039999999999996
13858,2007-09-05,2007,9,5,Miami-Dade County,25.9207,-80.1094,1150,Exposed,0.0548,51.35,6.1,301.16,1.19,4.64,0.89,2.63,4,0.0667
13888,2007-09-05,2007,9,5,Miami-Dade County,25.9607,-80.0988,1964,Exposed,0.0609,51.35,12,301.16,0.82,0,0.53,0,4,0.11109999999999999
13866,2007-09-05,2007,9,5,Miami-Dade County,25.9298,-80.109,1125,Exposed,0.0548,51.35,5.8,301.16,1.19,4.64,0.89,2.63,4,0.1368
13889,2007-09-05,2007,9,5,Miami-Dade County,25.9621,-80.108,1052,Exposed,0.0609,51.35,8.4,301.16,0.82,0,0.53,0,4,0.1444
13757,2007-09-05,2007,9,5,Miami-Dade County,25.807,-80.096,2560,Exposed,0.0616,41.6,11.6,301.14,1.22,1.01,0.92,0,4,0.16670000000000001
13777,2007-09-05,2007,9,5,Miami-Dade County,25.835,-80.092,2739,Exposed,0.0684,33.22,17.3,301.12,1.35,2.36,1.06,0,4,0.16670000000000001
13732,2007-09-05,2007,9,5,Miami-Dade County,25.769,-80.0986,3172,Exposed,0.0599,41.6,9.4,301.13,1.17,2.55,0.81,2.15,4,0.3043
13746,2007-09-05,2007,9,5,Miami-Dade County,25.7886,-80.088,3851,Exposed,0.0599,41.6,16.2,301.14,1.22,1.01,0.92,0,4,0.381
12633,2007-09-05,2007,9,5,Monroe County,24.6216,-81.3622,1045,Sheltered,0.1553,62.25,4.8,301.1,0.89,7.57,0.26,4.2,5,0.45189999999999997
13781,2007-09-05,2007,9,5,Miami-Dade County,25.8391,-80.0882,3078,Exposed,0.0684,33.22,16.2,301.12,1.35,2.36,1.06,0,4,0.4667
13868,2007-09-06,2007,9,6,Miami-Dade County,25.9346,-80.0868,3290,Exposed,0.0548,51.35,28.6,301.16,1.19,4.64,0.89,2.63,4,0.1026
13817,2007-09-06,2007,9,6,Miami-Dade County,25.8631,-80.1093,972,Exposed,0.0684,33.22,4.6,301.12,1.35,2.36,1.06,0,4,0.2963
13531,2007-09-07,2007,9,7,Miami-Dade County,25.4351,-80.1928,529,Sheltered,0.1805,48.9,2,300.98,1.31,3.65,0.75,1.09,4,0.16670000000000001
13503,2007-09-07,2007,9,7,Miami-Dade County,25.4099,-80.1671,3721,Sheltered,0.1542,54.86,7.5,301.1,1.33,3.39,0.86,2.9,4,0.1852
13311,2007-09-08,2007,9,8,Monroe County,25.2083,-80.2761,5228,Sheltered,0.1306,56.55,4,301.1,1.17,3.99,0.7,2.53,4,0.1282
12462,2007-09-10,2007,9,10,Monroe County,24.5616,-81.4078,6722,Exposed,0.121,57.81,5.8,299.84,3.69,44.68,3.7,44.42,5,0.1159
12501,2007-09-10,2007,9,10,Monroe County,24.575,-81.4496,4254,Sheltered,0.142,58.42,6.7,301.25,0.98,3.6,0.46,1.04,5,0.1399
12405,2007-09-10,2007,9,10,Monroe County,24.5487,-81.5328,6822,Sheltered,0.1646,58.42,4.6,301.25,0.66,4,0.17,2.72,5,0.1418
12466,2007-09-10,2007,9,10,Monroe County,24.5632,-81.477,5135,Sheltered,0.1564,58.42,6.6,301.25,0.98,3.6,0.46,1.04,5,0.15539999999999998
12337,2007-09-10,2007,9,10,Monroe County,24.5272,-81.4989,9528,Exposed,0.0617,58.42,4.9,301.36,0.1,2.66,-0.32,1.3,5,0.2644
14200,2007-09-11,2007,9,11,Palm Beach County,26.3754,-80.0552,1171,Exposed,0.0403,50.74,17,301.17,1.14,3.46,0.94,2.63,3,0.25
12317,2007-09-12,2007,9,12,Monroe County,24.5241,-81.5773,7347,Exposed,0.0816,58.42,3.4,300.9,-0.57,2.42,-1.29,0,4,0.0444
12288,2007-09-12,2007,9,12,Monroe County,24.5202,-81.9444,1776,Exposed,0.1632,57.06,6.2,300.73,1.24,11.19,0.39,7.8,4,0.0806
12426,2007-09-12,2007,9,12,Monroe County,24.5525,-81.5796,4374,Sheltered,0.1562,58.42,5.8,300.78,0.18,6.56,-0.61,2.81,4,0.09300000000000001
12197,2007-09-12,2007,9,12,Monroe County,24.492,-81.6594,7826,Exposed,0.0545,55.37,7.9,300.93,-0.07,4.84,-0.72,3.27,4,0.12
14280,2007-09-12,2007,9,12,Palm Beach County,26.7242,-80.0181,1605,Exposed,0.0461,88.08,19.8,300.84,0.69,7.11,0.28,4.72,3,0.1583
12412,2007-09-12,2007,9,12,Monroe County,24.5498,-81.5734,4943,Sheltered,0.1562,58.42,4.8,300.85,0.59,4,-0.14,2.72,4,0.16940000000000002
12433,2007-09-12,2007,9,12,Monroe County,24.5532,-81.6869,629,Sheltered,0.1624,56.21,2.4,262.15,0.96,13.02,0.24,9.94,4,0.1975
14281,2007-09-12,2007,9,12,Palm Beach County,26.726,-80.0324,218,Exposed,0.0461,88.08,2.7,300.84,0.69,7.11,0.28,4.72,3,0.44439999999999996
14279,2007-09-13,2007,9,13,Palm Beach County,26.7232,-80.0181,1592,Exposed,0.0461,88.08,18,300.84,0.69,7.11,0.28,4.72,3,0.0635
14237,2007-09-13,2007,9,13,Palm Beach County,26.6542,-80.02,1671,Exposed,0.0523,68.4,19.8,300.84,0.98,10.84,0.62,5.06,3,0.0833
14231,2007-09-13,2007,9,13,Palm Beach County,26.6203,-80.0226,1380,Exposed,0.0468,68.4,15.2,300.84,0.98,10.84,0.62,5.06,3,0.086
14218,2007-09-13,2007,9,13,Palm Beach County,26.5223,-80.0332,1451,Exposed,0.0411,56.63,18.3,262.15,0.83,7.47,0.4,4.26,3,0.16670000000000001
14253,2007-09-13,2007,9,13,Palm Beach County,26.6908,-80.0313,224,Exposed,0.0429,88.08,3.7,300.84,0.89,10.08,0.48,5.2,3,0.1905
12254,2007-09-13,2007,9,13,Monroe County,24.5118,-81.5623,9181,Exposed,0.0816,58.42,8.9,299.84,1.92,43.34,1.92,43.12,4,0.23079999999999998
12283,2007-09-13,2007,9,13,Monroe County,24.519,-81.5247,10429,Exposed,0.0794,58.42,13.8,300.99,-0.73,2.66,-1.38,1.3,4,0.2778
14262,2007-09-13,2007,9,13,Palm Beach County,26.7053,-80.0276,1634,Exposed,0.0429,88.08,8.8,300.84,0.69,7.11,0.28,4.72,3,0.4
14250,2007-09-13,2007,9,13,Palm Beach County,26.684,-80.0315,308,Exposed,0.0429,88.08,4.8,300.84,0.89,10.08,0.48,5.2,3,0.5
13533,2007-09-14,2007,9,14,Miami-Dade County,25.4401,-80.1897,569,Sheltered,0.1805,48.9,2.5,300.57,0.89,4.96,0.06,1.09,3,0.0167
14207,2007-09-14,2007,9,14,Palm Beach County,26.4418,-80.0477,1232,Exposed,0.0403,52.89,15.8,262.15,0.7,4.89,0.29,3.54,3,0.11109999999999999
14208,2007-09-14,2007,9,14,Palm Beach County,26.4492,-80.0466,1227,Exposed,0.0397,52.89,17.7,262.15,0.7,4.89,0.29,3.54,3,0.1167
13397,2007-09-14,2007,9,14,Monroe County,25.3073,-80.1631,9034,Exposed,0.0482,56.89,12,300.87,0.62,1.33,0.03,0,4,0.1183
12488,2007-09-14,2007,9,14,Monroe County,24.5691,-81.4571,4585,Sheltered,0.142,58.42,5.8,300.84,0.62,3.6,-0.16,1.04,4,0.1328
13390,2007-09-14,2007,9,14,Monroe County,25.2983,-80.1592,9969,Exposed,0.0482,56.89,13,300.87,0.62,1.33,0.03,0,4,0.21109999999999998
13082,2007-09-18,2007,9,18,Monroe County,24.9777,-80.5376,793,Sheltered,0.1713,62.54,2.7,300.54,2.09,6.31,1.27,4.21,3,0
13087,2007-09-18,2007,9,18,Monroe County,24.9794,-80.5337,974.81,Sheltered,0.1713,62.54,2.8,300.54,2.09,6.31,1.27,4.21,3,0
13387,2007-09-18,2007,9,18,Monroe County,25.2965,-80.2246,4761,Sheltered,0.1691,55.99,2.9,300.63,0.98,5.39,0.25,2.51,4,0
13953,2007-09-18,2007,9,18,Broward County,26.0344,-80.1096,402,Exposed,0.0459,56.97,7.2,300.89,0.86,1.39,0.44,0,3,0
12989,2007-09-18,2007,9,18,Monroe County,24.8592,-80.5871,7694,Exposed,0.0794,60.12,11.2,300.97,0.83,0,0.23,0,4,0.11109999999999999
14162,2007-09-18,2007,9,18,Broward County,26.2607,-80.0716,861,Exposed,0.0447,52.57,11.8,300.86,0.95,1.48,0.49,1.09,3,0.1282
13348,2007-09-18,2007,9,18,Monroe County,25.2337,-80.2613,5307,Sheltered,0.1769,56.55,3,300.73,0.27,5.16,-0.44,2.53,3,0.1696
14122,2007-09-18,2007,9,18,Broward County,26.2082,-80.0713,2036,Exposed,0.0442,54.65,14.9,300.92,0.85,2.63,0.45,1.03,3,0.21050000000000002
12975,2007-09-18,2007,9,18,Monroe County,24.8032,-80.6785,7527,Exposed,0.0996,62.62,15.9,300.93,1.26,2.71,0.57,1.6,4,0.2564
14160,2007-09-18,2007,9,18,Broward County,26.2605,-80.0706,961,Exposed,0.0447,52.57,15.4,300.86,0.95,1.48,0.49,1.09,3,0.27449999999999997
12987,2007-09-18,2007,9,18,Monroe County,24.846800000000002,-80.6219,6153,Exposed,0.0794,60.12,3.8,300.89,1.04,2.81,0.33,1.58,3,0.3978
14142,2007-09-18,2007,9,18,Broward County,26.2265,-80.0805,847,Exposed,0.0453,54.65,8.7,262.15,0.87,2.14,0.45,0.71,3,0.4111
13330,2007-09-19,2007,9,19,Monroe County,25.2168,-80.2868,3793,Sheltered,0.1769,56.55,2.4,300.15,0.2,2.51,-0.86,1.01,4,0.0654
